CRUISEJOIN,HAULJOIN,REGION,VESSEL,CRUISE,HAUL,HAUL_TYPE,PERFORMANCE,START_TIME,DURATION,DISTANCE_FISHED,NET_WIDTH,NET_MEASURED,NET_HEIGHT,STRATUM,START_LATITUDE,END_LATITUDE,START_LONGITUDE,END_LONGITUDE,STATIONID,GEAR_DEPTH,BOTTOM_DEPTH,BOTTOM_TYPE,SURFACE_TEMPERATURE,GEAR_TEMPERATURE,WIRE_LENGTH,GEAR,ACCESSORIES,SUBSAMPLE,AUDITJOIN,YEAR
120,5898,BS,21,198202,15,3,0.00,9/4/1982 3:00:00 AM,0.5000,3.260,[NULL],[NULL],[NULL],70,63.00767,62.97883,-171.79850,-171.79733,[NULL],49,49,0,8.3,-1.3,201,30,5,7,5056,1982
120,5900,BS,21,198202,17,3,0.00,9/4/1982 2:00:00 PM,0.5000,2.871,[NULL],[NULL],[NULL],70,62.34633,62.32133,-170.29067,-170.28917,[NULL],37,37,0,8.4,-1.0,181,30,5,7,5058,1982
120,5901,BS,21,198202,18,3,0.00,9/4/1982 6:00:00 PM,0.5000,2.945,[NULL],[NULL],[NULL],70,62.34250,62.31650,-168.86317,-168.85083,[NULL],31,31,0,8.8,0.5,168,30,5,7,5059,1982
120,5902,BS,21,198202,19,3,0.00,9/4/1982 11:00:00 PM,0.5000,2.685,[NULL],[NULL],[NULL],70,62.94233,62.92217,-168.97833,-169.00867,[NULL],24,24,0,7.5,-0.6,146,30,5,7,5060,1982
120,5903,BS,21,198202,20,3,0.00,9/5/1982 2:00:00 PM,0.5000,2.908,[NULL],[NULL],[NULL],0,64.48133,64.47200,-165.87000,-165.81467,[NULL],15,15,0,12.3,11.8,91,30,5,7,5061,1982
120,5904,BS,21,198202,21,3,0.00,9/5/1982 4:00:00 PM,0.5000,2.871,[NULL],[NULL],[NULL],0,64.33433,64.31700,-166.17367,-166.22017,[NULL],22,22,0,9.6,9.6,134,30,5,7,5062,1982
120,5905,BS,21,198202,22,3,0.00,9/5/1982 7:00:00 PM,0.5000,2.722,[NULL],[NULL],[NULL],0,64.33300,64.32950,-165.76167,-165.70583,[NULL],18,18,0,13.6,9.9,110,30,5,7,5063,1982
120,5906,BS,21,198202,23,3,0.00,9/5/1982 8:00:00 PM,0.5000,2.889,[NULL],[NULL],[NULL],0,64.33267,64.32450,-165.44417,-165.38967,[NULL],20,20,0,10.3,9.0,123,30,5,7,5064,1982
120,5907,BS,21,198202,24,3,0.00,9/5/1982 11:00:00 PM,0.5000,2.852,[NULL],[NULL],[NULL],0,64.33567,64.31117,-164.97683,-164.99467,[NULL],24,24,0,9.7,8.4,168,30,5,7,5065,1982
120,5908,BS,21,198202,25,3,0.00,9/6/1982 1:00:00 AM,0.5000,2.982,[NULL],[NULL],[NULL],0,64.31033,64.31750,-164.69417,-164.63583,[NULL],11,11,0,11.5,9.2,91,30,5,7,5066,1982
120,5909,BS,21,198202,26,3,0.00,9/6/1982 3:00:00 AM,0.5000,3.204,[NULL],[NULL],[NULL],0,64.32083,64.32917,-164.22167,-164.16400,[NULL],11,11,0,11.7,8.8,91,30,5,7,5067,1982
120,5910,BS,21,198202,27,3,0.00,9/6/1982 6:00:00 AM,0.5000,2.778,[NULL],[NULL],[NULL],0,64.48017,64.48717,-164.29967,-164.23450,[NULL],16,16,0,12.1,8.4,101,30,5,7,5175,1982
120,5911,BS,21,198202,28,3,0.00,9/6/1982 7:00:00 AM,0.5000,3.056,[NULL],[NULL],[NULL],0,64.49217,64.49600,-163.87233,-163.80967,[NULL],13,13,0,12.5,12.5,91,30,5,7,5176,1982
120,5912,BS,21,198202,29,3,0.00,9/6/1982 9:00:00 AM,0.5000,3.000,[NULL],[NULL],[NULL],0,64.33017,64.35483,-163.79467,-163.77517,[NULL],13,13,0,12.8,8.5,91,30,5,7,5177,1982
120,5913,BS,21,198202,30,3,0.00,9/6/1982 11:00:00 AM,0.5000,3.056,[NULL],[NULL],[NULL],0,64.34100,64.36383,-163.55267,-163.52317,[NULL],15,15,0,13.0,8.7,101,30,5,7,5178,1982
120,5914,BS,21,198202,31,3,0.00,9/6/1982 2:00:00 PM,0.5000,3.037,[NULL],[NULL],[NULL],0,64.14967,64.17217,-163.52300,-163.55817,[NULL],15,15,0,12.7,8.3,101,30,5,7,5179,1982
120,5915,BS,21,198202,32,3,0.00,9/6/1982 5:00:00 PM,0.5000,2.871,[NULL],[NULL],[NULL],0,64.14883,64.14367,-163.07267,-163.01600,[NULL],22,22,0,12.4,5.7,128,30,5,7,5180,1982
120,5916,BS,21,198202,33,3,0.00,9/6/1982 8:00:00 PM,0.5000,2.926,[NULL],[NULL],[NULL],0,64.14100,64.16417,-162.26183,-162.23983,[NULL],13,13,0,13.0,4.9,91,30,5,7,5181,1982
120,5917,BS,21,198202,34,3,0.00,9/6/1982 10:00:00 PM,0.5000,2.908,[NULL],[NULL],[NULL],0,64.29800,64.32117,-162.31017,-162.28600,[NULL],13,13,0,12.8,6.4,91,30,5,7,5182,1982
120,5918,BS,21,198202,35,3,0.00,9/6/1982 11:00:00 PM,0.5000,2.982,[NULL],[NULL],[NULL],0,64.46867,64.49383,-162.35633,-162.35017,[NULL],9,9,0,13.3,12.8,91,30,5,7,5183,1982
120,5919,BS,21,198202,36,3,0.00,9/7/1982 2:00:00 AM,0.5000,3.056,[NULL],[NULL],[NULL],0,64.31750,64.29250,-161.62500,-161.61817,[NULL],11,11,0,12.7,6.0,91,30,5,7,5184,1982
120,5920,BS,21,198202,37,3,0.00,9/7/1982 4:00:00 AM,0.5000,2.722,[NULL],[NULL],[NULL],0,64.17150,64.14867,-161.51867,-161.54400,[NULL],13,13,0,12.9,8.7,91,30,5,7,5185,1982
120,5921,BS,21,198202,38,3,0.00,9/7/1982 6:00:00 AM,0.5000,2.982,[NULL],[NULL],[NULL],0,63.97717,63.95583,-161.57617,-161.60617,[NULL],13,13,0,12.6,3.0,91,30,5,7,5186,1982
120,5922,BS,21,198202,39,3,0.00,9/7/1982 8:00:00 AM,0.5000,2.982,[NULL],[NULL],[NULL],0,63.78733,63.81100,-161.58533,-161.56100,[NULL],9,9,0,11.8,4.3,91,30,5,7,5187,1982
120,5925,BS,21,198202,42,3,0.00,9/7/1982 5:00:00 PM,0.5000,2.945,[NULL],[NULL],[NULL],0,64.00567,64.02867,-163.04950,-163.07283,[NULL],15,15,0,11.6,6.3,91,30,5,7,5190,1982
120,5926,BS,21,198202,43,3,0.00,9/7/1982 7:00:00 PM,0.5000,2.815,[NULL],[NULL],[NULL],0,63.82983,63.85400,-163.13033,-163.12917,[NULL],13,13,0,11.2,7.7,91,30,5,7,5191,1982
120,5927,BS,21,198202,44,3,0.00,9/7/1982 10:00:00 PM,0.5000,2.741,[NULL],[NULL],[NULL],0,63.65517,63.67933,-163.06183,-163.06867,[NULL],11,11,0,10.3,9.8,91,30,5,7,5192,1982
120,5928,BS,21,198202,45,3,0.00,9/7/1982 12:00:00 AM,0.5000,3.019,[NULL],[NULL],[NULL],0,63.83450,63.85767,-163.46300,-163.46400,[NULL],13,13,0,11.0,9.8,91,30,5,7,5193,1982
120,5929,BS,21,198202,46,3,0.00,9/8/1982 2:00:00 AM,0.5000,3.167,[NULL],[NULL],[NULL],0,64.00017,64.02650,-163.41133,-163.39467,[NULL],16,16,0,11.5,8.3,106,30,5,7,5194,1982
120,5930,BS,21,198202,47,3,0.00,9/8/1982 4:00:00 AM,0.5000,2.982,[NULL],[NULL],[NULL],0,64.19583,64.22067,-163.83683,-163.85183,[NULL],15,15,0,11.9,8.8,110,30,5,7,5195,1982
120,5931,BS,21,198202,48,3,0.00,9/8/1982 7:00:00 AM,0.5000,2.945,[NULL],[NULL],[NULL],0,64.16533,64.19100,-164.23450,-164.23833,[NULL],15,15,0,11.7,11.5,110,30,5,7,5196,1982
120,5932,BS,21,198202,49,3,0.00,9/8/1982 10:00:00 AM,0.5000,2.963,[NULL],[NULL],[NULL],0,64.15867,64.18483,-164.59817,-164.59667,[NULL],13,13,0,10.9,9.9,91,30,5,7,5197,1982
120,5933,BS,21,198202,50,3,0.00,9/8/1982 12:00:00 PM,0.5000,2.945,[NULL],[NULL],[NULL],0,64.15033,64.16500,-164.96950,-165.01917,[NULL],13,13,0,10.3,10.2,106,30,5,7,5198,1982
120,5934,BS,21,198202,51,3,0.00,9/8/1982 1:00:00 PM,0.5000,2.871,[NULL],[NULL],[NULL],0,64.14883,64.14367,-165.33967,-165.39683,[NULL],13,13,0,9.7,8.3,106,30,5,7,5199,1982
120,5935,BS,21,198202,52,3,0.00,9/8/1982 3:00:00 PM,0.5000,2.834,[NULL],[NULL],[NULL],0,64.14050,64.15917,-165.72000,-165.75733,[NULL],15,15,0,9.7,8.7,110,30,5,7,5200,1982
120,5936,BS,21,198202,53,3,0.00,9/8/1982 5:00:00 PM,0.5000,2.871,[NULL],[NULL],[NULL],0,64.18600,64.20967,-166.13733,-166.15983,[NULL],18,18,0,10.2,6.7,137,30,5,7,5201,1982
120,5937,BS,21,198202,54,3,0.00,9/8/1982 8:00:00 PM,0.5000,2.778,[NULL],[NULL],[NULL],0,64.02567,64.04767,-166.18600,-166.20867,[NULL],20,20,0,10.2,4.0,137,30,5,7,5202,1982
120,5938,BS,21,198202,55,3,0.00,9/8/1982 11:00:00 PM,0.5000,2.815,[NULL],[NULL],[NULL],0,63.98117,64.00483,-165.64833,-165.66300,[NULL],15,15,0,8.6,6.9,137,30,5,7,5203,1982
120,5939,BS,21,198202,56,3,0.00,9/9/1982 1:00:00 AM,0.5000,2.852,[NULL],[NULL],[NULL],0,63.98283,64.00717,-165.27417,-165.27283,[NULL],13,13,0,9.3,6.7,123,30,5,7,5204,1982
120,5940,BS,21,198202,57,3,0.00,9/9/1982 3:00:00 AM,0.5000,2.852,[NULL],[NULL],[NULL],0,63.98850,64.01317,-164.97350,-164.97317,[NULL],13,13,0,9.9,9.8,123,30,5,7,5205,1982
120,5941,BS,21,198202,58,0,0.00,9/9/1982 5:00:00 AM,0.5000,2.852,[NULL],[NULL],[NULL],0,63.97800,64.00117,-164.63050,-164.64883,[NULL],15,15,0,10.2,10.2,124,30,5,7,5206,1982
120,5942,BS,21,198202,59,0,0.00,9/9/1982 7:00:00 AM,0.5000,2.889,[NULL],[NULL],[NULL],0,64.00283,64.02283,-164.29017,-164.32717,[NULL],15,15,0,10.7,10.2,123,30,5,7,5207,1982
120,5943,BS,21,198202,60,0,0.00,9/9/1982 10:00:00 AM,0.5000,2.852,[NULL],[NULL],[NULL],0,63.99400,64.01433,-163.81517,-163.84650,[NULL],15,15,0,11.3,10.0,137,30,5,7,5315,1982
120,5944,BS,21,198202,61,0,0.00,9/9/1982 12:00:00 PM,0.5000,2.852,[NULL],[NULL],[NULL],0,63.84783,63.86650,-163.84933,-163.88533,[NULL],13,13,0,10.5,10.3,123,30,5,7,5316,1982
120,5945,BS,21,198202,62,0,0.00,9/9/1982 2:00:00 PM,0.5000,2.889,[NULL],[NULL],[NULL],0,63.78567,63.80917,-164.21300,-164.23300,[NULL],13,13,0,10.0,10.6,123,30,5,7,5317,1982
120,5946,BS,21,198202,63,0,0.00,9/9/1982 4:00:00 PM,0.5000,2.926,[NULL],[NULL],[NULL],0,63.81183,63.83633,-164.62767,-164.61200,[NULL],13,13,0,10.0,10.4,123,30,5,7,5318,1982
120,5947,BS,21,198202,64,0,0.00,9/9/1982 6:00:00 PM,0.5000,2.889,[NULL],[NULL],[NULL],0,63.83883,63.86367,-165.02483,-165.01067,[NULL],13,13,0,9.4,6.5,123,30,5,7,5319,1982
120,5948,BS,21,198202,65,0,0.00,9/9/1982 8:00:00 PM,0.5000,2.982,[NULL],[NULL],[NULL],0,63.81750,63.82883,-165.32917,-165.26967,[NULL],15,15,0,8.6,8.0,137,30,5,7,5320,1982
120,5949,BS,21,198202,66,0,0.00,9/9/1982 10:00:00 PM,0.5000,2.834,[NULL],[NULL],[NULL],0,63.82400,63.81100,-165.65433,-165.70500,[NULL],16,16,0,8.9,4.6,143,30,5,7,5321,1982
120,5950,BS,21,198202,67,0,0.00,9/9/1982 12:00:00 AM,0.5000,2.815,[NULL],[NULL],[NULL],0,63.82617,63.85050,-166.08617,-166.09200,[NULL],22,22,0,8.9,4.7,168,30,5,7,5322,1982
120,5951,BS,21,198202,68,0,0.00,9/10/1982 2:00:00 AM,0.5000,2.759,[NULL],[NULL],[NULL],0,63.75533,63.77950,-166.53650,-166.53983,[NULL],27,27,0,6.0,4.3,168,30,5,7,5323,1982
120,5952,BS,21,198202,69,0,0.00,9/10/1982 4:00:00 AM,0.5000,2.815,[NULL],[NULL],[NULL],0,63.63367,63.65783,-166.02100,-166.00983,[NULL],22,22,0,9.4,8.3,137,30,5,7,5324,1982
120,5953,BS,21,198202,70,0,0.00,9/10/1982 7:00:00 AM,0.5000,2.815,[NULL],[NULL],[NULL],0,63.47533,63.48967,-166.45583,-166.50750,[NULL],22,22,0,4.5,1.7,143,30,5,7,5325,1982
120,5954,BS,21,198202,71,0,0.00,9/10/1982 9:00:00 AM,0.5000,2.908,[NULL],[NULL],[NULL],0,63.48783,63.50183,-167.07217,-167.12450,[NULL],22,22,0,7.4,5.2,144,30,5,7,5326,1982
120,5955,BS,21,198202,72,0,0.00,9/10/1982 11:00:00 AM,0.5000,2.945,[NULL],[NULL],[NULL],0,63.73767,63.74433,-167.10200,-167.15683,[NULL],27,27,0,8.2,4.3,168,30,5,7,5327,1982
120,5956,BS,21,198202,73,0,0.00,9/10/1982 2:00:00 PM,0.5000,3.000,[NULL],[NULL],[NULL],0,64.00850,64.03450,-167.17267,-167.15967,[NULL],29,29,0,7.3,4.2,168,30,5,7,5328,1982
120,5957,BS,21,198202,74,0,0.00,9/10/1982 4:00:00 PM,0.5000,2.908,[NULL],[NULL],[NULL],0,63.99483,64.01783,-166.61350,-166.60267,[NULL],27,27,0,8.5,2.3,168,30,5,7,5329,1982
120,5958,BS,21,198202,75,0,0.00,9/10/1982 6:00:00 PM,0.5000,3.111,[NULL],[NULL],[NULL],0,64.24467,64.26600,-166.61467,-166.57717,[NULL],24,24,0,8.2,5.0,168,30,5,7,5330,1982
120,5959,BS,21,198202,76,0,0.00,9/10/1982 9:00:00 PM,0.5000,2.834,[NULL],[NULL],[NULL],0,64.25400,64.25267,-167.11333,-167.16650,[NULL],26,26,0,4.3,4.1,168,30,5,7,5331,1982
120,5960,BS,21,198202,77,0,0.00,9/11/1982 1:00:00 AM,0.5000,2.889,[NULL],[NULL],[NULL],0,64.50400,64.50600,-166.67383,-166.73200,[NULL],22,22,0,7.3,4.7,152,30,5,7,5332,1982
